1412.74 1412.74
1474.12	1474.12
1526.27	1526.27
1589.03	1589.03
1368.03	1368.03
1325.26	1325.26
1250.26	1250.26
2000.00 2000.00
2000.00 2000.00
2000.00 2000.00
2000.00 2000.00
